"model","term","estimate","se","ci_lb","ci_ub"
"Time-lag (year_c)","intrcpt",-1.8212393677906,0.157051023583134,-2.12905937401354,-1.51341936156766
"Time-lag (year_c)","year_c",-0.0368417506057149,0.0241654903457449,-0.0842061116833749,0.010522610471945
