"model","term","estimate","se","ci_lb","ci_ub"
"PET","intrcpt",2.29619260993632,0.287954909146987,1.73180098800823,2.86058423186442
"PET","sqrt(vi)",-5.940649499531,0.426021042081957,-6.77565074201163,-5.10564825705036
"PEESE","intrcpt",-0.723196049305002,0.220713523054667,-1.15579455449215,-0.290597544117855
"PEESE","vi",-1.76914644946465,0.386243632245521,-2.52618396866587,-1.01210893026343
