"model","term","estimate","se","ci_lb","ci_ub"
"Meta-reg: log10(nmda_cumulative_exposure)","intrcpt",0.384784335766805,0.221151224428246,-0.0486720641125581,0.818240735646168
"Meta-reg: log10(nmda_cumulative_exposure)","log_nmda_cumulative_exposure",-0.703211040226391,0.402722184607224,-1.49254652205655,0.0861244416037672
