"model","term","estimate","se","ci_lb","ci_ub"
"Time-lag (year_c)","intrcpt",0.173996841311903,0.233612980378219,-0.283884600229406,0.631878282853212
"Time-lag (year_c)","year_c",0.00849024626806042,0.0477984303846543,-0.0851946772858621,0.102175169821983
