"model","term","estimate","se","ci_lb","ci_ub"
"Moderator: Species","speciesMouse",0.0406445136269805,0.164876151878222,-0.282512744054334,0.363801771308295
"Moderator: Species","speciesRat",0.564329665035969,0.69459282321103,-0.797072268457649,1.92573159852959
"Moderator: Species","speciesZebrafish",0.262961950406574,0.252597947769099,-0.232130027220861,0.758053928034008
