"model","term","estimate","se","ci_lb","ci_ub"
"Time-lag (year_c)","intrcpt",0.561107973598807,0.10982511553283,0.34585074715446,0.776365200043153
"Time-lag (year_c)","year_c",0.011795751187327,0.0138119917098902,-0.0152757525640579,0.0388672549387118
