"model","term","estimate","se","ci_lb","ci_ub"
"Moderator: Species","speciesMouse",0.835436583834618,0.197412447779532,0.448508186186736,1.2223649814825
"Moderator: Species","speciesRat",0.471778993324235,0.131852128464517,0.213348821533782,0.730209165114688
