"model","term","estimate","se","ci_lb","ci_ub"
"PEESE","intrcpt",0.0278955961138643,0.169888185884703,-0.305085248220153,0.360876440447882
"PEESE","vi",1.60128485479175,0.3834211464121,0.849779407824036,2.35279030175947
