"model","term","estimate","se","ci_lb","ci_ub"
"PET","intrcpt",1.931175931197,0.309619794367482,1.32432113423673,2.53803072815726
"PET","sqrt(vi)",-5.62498700786099,0.583116651923638,-6.76789564563132,-4.48207837009066
