"model","term","estimate","se","ci_lb","ci_ub"
"Meta-reg: log10(nmda_cumulative_exposure)","intrcpt",-0.90856739684403,0.165957089692662,-1.23384329264165,-0.583291501046413
"Meta-reg: log10(nmda_cumulative_exposure)","log_nmda_cumulative_exposure",-0.244290862791819,0.0907738075112976,-0.422207525513962,-0.0663742000696758
