"model","term","estimate","se","ci_lb","ci_ub"
"PET","intrcpt",4.32724821895127,0.611765415891014,3.12818800380489,5.52630843409766
"PET","sqrt(vi)",-9.25612829471042,1.2903244188165,-11.7851641555908,-6.72709243383007
