"model","term","estimate","se","ci_lb","ci_ub"
"PEESE","intrcpt",0.562882793464249,0.332900887654828,-0.0896029463392138,1.21536853326771
"PEESE","vi",-4.10954085107729,1.3081022676683,-6.67342129570716,-1.54566040644742
