"model","term","estimate","se","ci_lb","ci_ub"
"Time-lag (year_c)","intrcpt",-0.505877461598823,0.103626123377988,-0.708984663419681,-0.302770259777966
"Time-lag (year_c)","year_c",0.00641597192603421,0.0121619086402369,-0.0174213690088302,0.0302533128608986
