"model","term","estimate","se","ci_lb","ci_ub"
"PEESE","intrcpt",-0.747549173159792,0.432971709017843,-1.59617372283477,0.101075376515181
"PEESE","vi",4.67836894110131,0.773396137291278,3.16251251201041,6.19422537019222
